,date,rtgs_vol,rtgs_val,neft_vol,neft_val,aeps_vol,aeps_val,upi_vol,upi_val,imps_vol,imps_val,nach_credit_vol,nach_credit_val,nach_debit_vol,nach_debit_val,netc_vol,netc_val,bbps_vol,bbps_val,cts_vol,cts_val,nfs_through_atms_vol,nfs_through_atms_val,aeps_through_micro_atms_or_bcs_vol,aeps_through_micro_atms_or_bcs_val,credit_card_at_pos_and_e_commerce_vol,credit_card_at_pos_and_e_commerce_val,debit_card_at_pos_and_e_commerce_vol,debit_card_at_pos_and_e_commerce_val,ppis_card_at_pos_and_e_commerce_vol,ppis_card_at_pos_and_e_commerce_val,government_securities_clearing_vol,government_securities_clearing_val,forex_clearing_vol,forex_clearing_val,rupee_derivatives_vol,rupee_derivatives_val,credit_card_at_pos_vol,credit_card_at_pos_val,credit_card_at_e_commerce_vol,credit_card_at_e_commerce_val,debit_card_at_pos_vol,debit_card_at_pos_val,debit_card_at_e_commerce_vol,debit_card_at_e_commerce_val,ppis_card_at_pos_vol,ppis_card_at_pos_val,ppis_card_at_e_commerce_vol,ppis_card_at_e_commerce_val
87,27-08-2020,5.05,345737.45,78.46,91501.51,0.71,10.98,544.74,10028.61,82.46,7961.93,64.8,2863.91,15.6,1478.1,34.86,62.11,7.32,149.25,21.36,18211.04,91.66,3640.59,26.03,613.31,,,,,,,,,,,,,,,,,,,,,,,,
88,28-08-2020,5.64,438112.22,99.64,104857.68,0.68,10.14,549.31,10209.71,84.46,8356.87,62.82,4628.82,54.77,2419.75,36.28,62.93,6.33,129.3,21.91,18726.63,97.05,3876.2,24.44,579.28,,,,,,,,,,,,,,,,,,,,,,,,
89,29-08-2020,3.63,106150.58,55.42,52715.94,0.64,9.88,545.21,9725.31,79.38,7460.01,52.67,2353.43,7.28,1001.77,36.15,62.61,5.62,102.82,16.59,19131.93,94.56,3755.03,22.87,540.63,,,,,,,,,,,,,,,,,,,,,,,,
90,30-08-2020,,,7.17,3005.02,0.4,5.86,493.79,6981.95,61.84,4558.37,,,,,32.19,59.97,4.3,64.84,,,73.08,2617.98,14.02,320.15,,,,,,,,,,,,,,,,,,,,,,,,
91,31-08-2020,5.92,548654.74,144.06,135291.74,0.74,11.35,586.69,13211.82,99.18,11166.77,104.55,6286.56,7.55,1161.85,34.11,58.11,6.32,130.7,20.26,17894,104.09,4380,25.26,601.84,,,,,,,,,,,,,,,,,,,,,,,,
92,01-09-2020,5.09,501536.63,177.43,107664,0.58,9.52,651.97,13916.88,105.8,11202.5,101.35,4940.39,18.8,2818.57,34.71,62.35,6.77,123.44,24.09,21137.92,112.77,5053.66,27.38,716.99,,,,,,,,,,,,,,,,,,,,,,,,
93,02-09-2020,4.41,305051.67,109.32,91611.05,0.59,9.35,638.42,13151.17,99.58,9936.08,83.4,1834.9,66.98,3686.48,35.38,62.74,6.88,118.65,22.54,19719.09,114.51,5138.92,26.69,693.91,,,,,,,,,,,,,,,,,,,,,,,,
94,03-09-2020,5.22,346040.8,101.54,85520.64,0.6,9.42,625.8,12827.3,97.5,9674.66,84,2275.33,41.12,2519.5,35.71,64.02,7.36,128.87,23.48,21008.88,109.81,4875.66,26.21,672.03,,,,,,,,,,,,,,,,,,,,,,,,
95,04-09-2020,5.24,362471.64,107.01,78163.13,0.6,9.09,621.85,12457.52,96.34,9454.77,53.66,1496.55,30.42,3489.12,36.86,65.08,6.93,117.86,23.89,19169.09,110.04,4752.13,25.89,650.58,,,,,,,,,,,,,,,,,,,,,,,,
96,05-09-2020,4.05,117484.83,79.37,54112.33,0.5,7.9,624.89,12215.88,93.69,8705.94,78.35,3134.76,94.28,10507.37,37.76,65.77,6.82,105.53,22.59,16621.22,111.28,4796.31,23.28,582.8,,,,,,,,,,,,,,,,,,,,,,,,
97,06-09-2020,,,10.04,3376.37,0.36,5.31,567.97,8642.76,73.72,5258.82,,,,,35.46,64.09,5.86,77.1,,,90.49,3438.17,16.26,380.91,,,,,,,,,,,,,,,,,,,,,,,,
98,07-09-2020,5.39,345392.39,123.88,95539.31,0.54,8.9,634.74,13010.41,102.45,9747.71,78.53,2418.52,71.18,5516.1,33.76,58.51,8.25,143.51,24.38,17466.95,109.95,4709.72,26.6,659.99,,,,,,,,,,,,,,,,,,,,,,,,
99,08-09-2020,5.46,337556.67,114.04,75912.78,0.65,9.78,662.23,12601.81,98.49,9174.53,155.52,2642.39,37.49,2667.02,35.27,62.56,8.65,142.4,25.94,19989.16,115.45,4962.76,28.37,709.41,,,,,,,,,,,,,,,,,,,,,,,,
100,09-09-2020,5.2,331850.08,108.28,73881.37,0.59,9.5,571.75,11563.73,99.12,9378.05,80.86,2428.34,19.69,1837.21,36.22,63.46,7.67,124.58,24.71,18850.38,113.04,4763.84,27.8,672.15,,,,,,,,,,,,,,,,,,,,,,,,
101,10-09-2020,5.16,369509.46,105.52,93675.88,0.46,7.96,646.68,12688.59,97.39,9062.37,74.6,1883.43,99.04,10456.1,36.2,65.47,8.51,143.77,25.64,18741.26,112.97,4753.31,26.41,630.58,,,,,,,,,,,,,,,,,,,,,,,,
102,11-09-2020,5.32,345918,101.5,83557.31,0.42,7.41,624.04,11651.3,93.64,8415.24,73.27,3328.34,25.16,2295.51,36.95,66.18,8.49,144.57,23.33,17350.3,103.96,4326.09,24.32,587.92,,,,,,,,,,,,,,,,,,,,,,,,
103,12-09-2020,,,15.74,6908.11,0.52,8.34,609.7,10366.6,89.39,7007.85,,,,,39.05,67.68,7.82,118.41,,,103.87,4230.16,24.84,597.33,,,,,,,,,,,,,,,,,,,,,,,,
104,13-09-2020,,,8.22,3059.84,0.34,4.94,474.74,6184.07,78.39,4565.94,,,,,36.73,64.93,6.15,83.41,,,86.97,3117.23,16.23,362.85,,,,,,,,,,,,,,,,,,,,,,,,
105,14-09-2020,7.13,418991.05,105.94,96404.51,0.52,8.76,631.44,12516.37,105.12,9221.01,121.2,4594.68,18.49,2497.25,35.12,59.45,10.18,180.53,34.94,24457.99,105.82,4342.6,27.18,653.78,,,,,,,,,,,,,,,,,,,,,,,,
106,15-09-2020,5.82,421665.25,90.05,87166.62,0.53,8.76,623.6,11916.68,102.22,8818.39,85.3,2959.49,73.15,6566.58,34.95,61.47,9.39,169.1,31.75,23106.03,106.66,4375.23,25.14,611.9,,,,,,,,,,,,,,,,,,,,,,,,
107,16-09-2020,5.36,361101.33,89.59,71414.01,0.53,8.74,628.73,11547.25,91.44,8276.72,127.49,2669.37,10.33,1148.42,35.8,63.35,9.62,165.68,27.08,20126.9,105.5,4203.8,25.61,605.27,,,,,,,,,,,,,,,,,,,,,,,,
108,17-09-2020,4.37,435869.58,72.45,68343.73,0.53,8.43,402.75,7127.67,86.41,7634.38,60.54,1527.03,14.57,1576.77,35.79,65.18,7.29,132.62,21.12,16066.31,97.08,3683.39,22.01,515.51,,,,,,,,,,,,,,,,,,,,,,,,
109,18-09-2020,5.37,391358.62,87.18,80594.07,0.61,9.41,637.88,11307.57,90.09,7784.73,105.1,3765.04,13.27,1516.35,37.5,65.76,9.45,161.18,23.74,18790.29,101.23,3986.4,25.55,597.3,,,,,,,,,,,,,,,,,,,,,,,,
110,19-09-2020,4.24,104893.17,57.54,46868.9,0.55,8.74,614.3,10245.52,88.28,7319.18,91.62,2311.04,36.38,1284.49,39.01,65.77,8.18,130.18,20.45,15787.82,101.41,4023.72,24.54,554.83,,,,,,,,,,,,,,,,,,,,,,,,
111,20-09-2020,,,9.09,2903.56,0.48,6.61,454.37,5724.58,73.79,4576.15,,,,,38.02,67.35,6.02,78.04,,,89.69,3138.25,17.84,381.52,,,,,,,,,,,,,,,,,,,,,,,,
112,21-09-2020,5.61,413644.64,81.87,77983.67,0.67,10,636.98,11767.97,96.92,8804.35,80.11,1590.08,34.92,3965.62,36.14,61.63,9.54,167.07,25.49,19466.18,99.26,3907.87,26.62,606.08,,,,,,,,,,,,,,,,,,,,,,,,
113,22-09-2020,5.5,396026.29,80.77,75697.38,0.62,9.35,622.35,11255.24,93.6,8471.09,43.91,2870.2,24.14,1792.75,35.8,63.49,9.31,151.45,26,20927.95,95.69,3744.94,24.49,554.98,,,,,,,,,,,,,,,,,,,,,,,,
114,23-09-2020,5.16,387461.56,72.83,83977.43,0.55,8.6,607.23,10715.09,92.84,8271.95,72.58,2669.35,7.33,1144.07,37.73,66.32,8.26,135.84,23.18,18996.41,94.15,3648.09,22.54,509.8,,,,,,,,,,,,,,,,,,,,,,,,
115,24-09-2020,5.24,387661.69,76.9,84676.82,0.53,8.51,601.18,10459.95,95.23,8153.98,64.9,2557.86,15.33,1590.33,37.13,66.27,8.52,157.31,23.55,20010.29,93.96,3620.49,22.11,498.72,,,,,,,,,,,,,,,,,,,,,,,,
116,25-09-2020,5.75,436131.95,80.4,104738.9,0.6,9.13,604.82,10540.49,89.54,8193.48,132.58,4719.34,22.73,2433.78,36.33,65.82,7.31,140.71,24.3,21714.63,92.96,3595.76,22.63,513.84,,,,,,,,,,,,,,,,,,,,,,,,
117,26-09-2020,,,15.57,7228.26,0.57,8.76,501.38,7561.24,85.03,6861.94,,,,,38.96,66.56,5.93,96.71,,,97.83,3760.84,22.71,515.02,,,,,,,,,,,,,,,,,,,,,,,,
118,27-09-2020,,,8.75,2602.93,0.41,5.77,592.81,7868.89,73.98,4494.32,,,,,38.41,67.4,5.12,70.05,,,84.81,2878.27,16.47,351.67,,,,,,,,,,,,,,,,,,,,,,,,
119,28-09-2020,7.39,516324.81,103.69,115189.8,0.56,9.08,631.77,11503.91,96.98,9205.65,138.49,3210.06,67.55,3698.31,37.16,64.83,7.47,149.2,34.63,27842.78,97.14,3848.13,25.13,585.66,,,,,,,,,,,,,,,,,,,,,,,,
120,29-09-2020,6.26,577598.06,100.27,122193.07,0.59,9.39,599.96,11212.75,98.01,9422.63,84.66,4115.88,5.99,1304.25,37.71,67.17,6.8,125.25,29.51,25350.79,97.3,3915.17,23.47,555.6,,,,,,,,,,,,,,,,,,,,,,,,
121,30-09-2020,6.35,877525.57,173.49,184548.96,0.63,10.27,655.34,14482.65,111.1,11567.34,167.72,8534.4,9.07,1646.53,39.23,69.95,7.31,137.79,26.3,22415.83,110.16,4742.51,23.34,567,,,,,,,,,,,,,,,,,,,,,,,,
122,01-10-2020,5.91,551899.88,214.38,134019,0.55,9.64,690.78,15154.61,117.41,11846.45,75.24,6289.96,20.04,2820.75,40.42,71.16,7.02,116.23,26.99,25330.91,125.63,5691.57,27.09,704.75,,,,,,,,,,,,,,,,,,,,,,,,
123,02-10-2020,,,23.01,7405.19,0.38,7.68,668.2,12182.05,100.43,8186.54,,,,,40.14,69.32,6.28,89.06,,,113.83,4947.49,25.04,632.65,,,,,,,,,,,,,,,,,,,,,,,,
124,03-10-2020,5.61,144909.63,103.71,67722.4,0.35,7.79,660.31,12936.91,106.86,9794.51,126,7028.51,92.21,5477.5,38.57,64.88,7.08,111.81,30.6,23646.83,116.8,5209.16,24.73,644.36,,,,,,,,,,,,,,,,,,,,,,,,
125,04-10-2020,,,14.43,3802.89,0.26,5.39,621.62,10048.45,88.23,6323.15,,,,,39.23,66.32,5.35,69.96,,,101.45,4019.32,18.43,445.31,,,,,,,,,,,,,,,,,,,,,,,,
126,05-10-2020,6.22,415956.8,126.92,91202.89,0.39,8.97,662,14138.9,118.28,11409.38,122.91,4111.88,125.63,13007.97,37.36,62.6,8.4,143.07,31.05,22758.93,117.93,5214.52,27.66,721.32,,,,,,,,,,,,,,,,,,,,,,,,
127,06-10-2020,5.77,365257.55,124.68,98705.97,0.39,8.73,663.59,13442.54,109.04,10156.25,54.77,2561.34,35.01,3450.73,36.84,64.74,8.16,127.72,29.82,24322.13,116.17,5107.35,27.75,709.1,,,,,,,,,,,,,,,,,,,,,,,,
128,07-10-2020,5.6,331520.29,146.13,89487.5,0.37,8.15,707.29,13835.59,107.93,9860.46,111.89,2409.64,59.55,4670.78,38.56,67.65,8.43,132.19,27.68,21852.98,120.45,5286.6,25.79,668.56,,,,,,,,,,,,,,,,,,,,,,,,
129,08-10-2020,5.34,332749.82,128.26,80587.37,0.38,8.31,700.44,13802.48,108.67,9800.6,65.71,2707.96,39.21,2367.41,38.63,69.61,8.83,138.42,26.29,21851.52,122.2,5359.68,26.58,691.78,,,,,,,,,,,,,,,,,,,,,,,,
130,09-10-2020,6.16,511794.44,129.38,98211.43,0.37,8.1,703.69,13478.59,105.94,9594.28,90.14,3356.75,20.93,1685.53,39.32,69.19,8.34,131.65,25.73,20315.33,119.85,5204.02,25.71,673.77,,,,,,,,,,,,,,,,,,,,,,,,
131,10-10-2020,,,20.57,7937.82,0.36,7.84,679.11,11765.56,100.6,7998.82,,,,,42.26,73.61,7.3,106.86,,,111.44,4771.49,23.99,627.8,,,,,,,,,,,,,,,,,,,,,,,,
132,11-10-2020,,,10.79,2827.44,0.25,4.73,625.09,8802.28,85.8,5258.54,,,,,39.74,69.61,6.13,77.5,,,98.42,3746.39,17.31,415.52,,,,,,,,,,,,,,,,,,,,,,,,
133,12-10-2020,7.3,406245.74,135.23,99380.28,0.39,8.47,690.28,13602.65,110.53,9983.91,136.67,3559.76,98.19,11981.49,35.91,62.48,9.77,166.39,39.1,27899.68,112.08,4818.4,26.79,697.04,,,,,,,,,,,,,,,,,,,,,,,,
134,13-10-2020,6.17,407446.78,109.78,88846.77,0.32,7.26,659.71,12201.05,91.01,8047.83,45.79,2750.94,15.52,1900.17,37.56,67.55,9.44,163.69,33.33,24815.66,114.08,4892.98,23.04,606.91,,,,,,,,,,,,,,,,,,,,,,,,
135,14-10-2020,5.73,362033.96,100.22,82707.93,0.38,8.39,685.48,12826.95,109.52,9209.7,66.46,2180.59,18.14,1435.46,38.09,67.96,9.29,155.49,29.23,22467.26,111.88,4717.79,24.86,651.96,,,,,,,,,,,,,,,,,,,,,,,,
136,15-10-2020,5.48,457016.3,100.94,91051.13,0.4,8.72,716.06,13768.29,105.73,9368.42,86.26,9171.42,69.51,6260.35,38.48,69.2,9.38,166.62,27.51,21955.2,112.05,4692.96,24.61,643.15,,,,,,,,,,,,,,,,,,,,,,,,
137,16-10-2020,5.85,384628.11,105.77,83795.94,0.38,8.1,676.8,12787.33,104.89,8830,79.13,2770.51,8.79,1378.9,38.96,70.22,8.27,149.28,26.71,21528.68,113.41,4593.07,24.92,637.41,,,,,,,,,,,,,,,,,,,,,,,,
138,17-10-2020,4.7,116084.91,72.94,58570.15,0.37,7.99,697.41,12953.33,102.3,8493.54,86.11,3575.15,37.75,1553.16,40.81,71.35,8.06,128.37,22.78,18362.75,112.05,4655.19,23.65,604.15,,,,,,,,,,,,,,,,,,,,,,,,
139,18-10-2020,,,10.43,3382.56,0.3,5.66,641.64,9860.13,86.78,5338.86,,,,,40.67,71.97,6.42,81.03,,,98.56,3681.76,17.71,426.8,,,,,,,,,,,,,,,,,,,,,,,,
140,19-10-2020,6.63,395395.15,92.14,89077.47,0.41,8.74,686.15,13562.8,106.43,9547.04,43.93,2165.61,18.57,1481.3,38.08,66.22,9.13,169.81,27.46,22149.37,107.81,4431.49,25.59,652.39,,,,,,,,,,,,,,,,,,,,,,,,
141,20-10-2020,6.29,330476.93,98.08,90711.95,0.42,8.94,676.48,13103.34,105.56,9231.26,93.77,3878.89,30.81,3573.45,38.13,68.67,8.85,158.56,28.81,25642.54,105.5,4340.43,24.11,618.12,,,,,,,,,,,,,,,,,,,,,,,,
142,21-10-2020,5.87,303267.71,92.55,79993.57,0.4,8.82,688.79,13438.16,103.81,9056.48,76.3,3429.34,18.03,1990.53,39.36,69.83,8.76,154.19,26.84,23282.17,106.75,4353.04,24.45,614.06,,,,,,,,,,,,,,,,,,,,,,,,
143,22-10-2020,6.08,331318.03,94.79,101560.58,0.4,8.92,657.31,12591.02,103.17,9107.09,41.85,3503.71,13.46,1659.97,40.94,72.65,8.24,155.39,25.55,21963.89,105.37,4276.9,24.71,609.71,,,,,,,,,,,,,,,,,,,,,,,,
144,23-10-2020,6.39,403402,108.61,100875.53,0.4,9.31,665.35,12525.03,104.51,9216.89,88.2,4083.21,16.07,1826.77,41.88,73.3,7.57,145.4,23.72,20657.01,110.04,4422.01,25,606.19,,,,,,,,,,,,,,,,,,,,,,,,
145,24-10-2020,,,16.76,7643.94,0.4,8.66,638.52,10719.74,96.98,7551.62,,,,,41.69,71.89,6.32,98.24,,,108.4,4236.33,23.16,555.86,,,,,,,,,,,,,,,,,,,,,,,,
146,25-10-2020,,,9.48,2518.83,0.26,4.96,566.26,7661.96,77.17,4469.52,,,,,36.37,65.58,4.4,59.07,,,90.19,3044.46,14.94,326.16,,,,,,,,,,,,,,,,,,,,,,,,
147,26-10-2020,5.39,352037.18,78.83,88236.88,0.35,7.35,633.45,11007.26,96.48,7915.29,108.32,4032.98,25.87,2671.12,37.61,62.2,7.31,152.53,26.01,20775.52,94.05,3540.23,19.13,468.29,,,,,,,,,,,,,,,,,,,,,,,,
148,27-10-2020,6.81,362460.3,88.15,90351.18,0.4,8.7,648.1,11851.51,104.09,9205.72,100.86,4734.38,12.42,1671.77,38.36,65.49,8.16,151.37,32.02,26669.23,101.48,4054.03,21.07,542.88,,,,,,,,,,,,,,,,,,,,,,,,
149,28-10-2020,6.38,424170.44,102.93,93309.44,0.38,8.46,645.16,12124.43,102.74,9341.63,69.52,4491.98,53.31,3091.57,40.88,69.61,7.15,131.49,27.62,24001.11,105.33,4212.13,21.42,549.8,,,,,,,,,,,,,,,,,,,,,,,,
150,29-10-2020,6.6,595760.28,153.23,173460.12,0.37,8.49,664.37,13283.1,107.25,10468.61,83.15,5597.88,9.71,1210.45,42.43,72.61,6.85,130.36,23.72,21662.56,105.97,4342.35,21.12,545.52,,,,,,,,,,,,,,,,,,,,,,,,
151,30-10-2020,,,35.73,29253.25,0.42,9.08,671.68,12259.09,105.78,9568.04,,,,,42.68,74.74,6.15,98.63,,,106.22,4353.94,20.26,529.53,,,,,,,,,,,,,,,,,,,,,,,,
152,31-10-2020,5.91,210213.51,112.79,98751.25,0.37,8.26,725.07,14391.61,115.8,10464.29,124.79,8891.52,9.63,1855.31,43.64,74.95,6.38,101.06,24.51,20179.08,113.95,4943.52,20.06,533.62,,,,,,,,,,,,,,,,,,,,,,,,
153,01-11-2020,,,19.54,5062.71,0.25,5.37,719.36,11976.23,106.31,7578.92,,,,,43.29,75.72,5.48,75.25,,,110.58,4451.27,19.3,513.86,43,1137.29,110.21,1520.9,3.83,74.72,,,,,,,,,,,,,,,,,,
154,02-11-2020,7.73,441630.51,206.02,125966.52,0.35,8.76,772.71,16403.19,130.14,12651.91,88.7,4329.53,85.66,6008.79,39.52,68.56,8.28,143.75,37.64,30560.2,124.71,5659.75,26.44,757.46,87.01,2774.65,189.84,3278.33,5.74,116.55,,,,,,,,,,,,,,,,,,
155,03-11-2020,6.42,355283.64,121.42,93701.85,0.33,7.87,765.2,15169.76,123.76,11428.34,110.29,5876.93,42.36,2914.02,39.21,70.37,7.94,122.85,31.35,27722.67,125.7,5667.5,24.69,697.3,45.5,1533.87,121.03,1859.31,4.44,109.92,,,,,,,,,,,,,,,,,,
156,04-11-2020,6.26,306799.2,121.58,93364.09,0.34,8.18,762.26,15271.56,122.85,11182.2,97.19,3016.81,29.58,3488.58,39.61,71.67,7.77,122.89,28.62,24202.92,124.04,5455.96,25.59,709.52,34.22,1160.35,100.72,1519.82,4.11,105.49,,,,,,,,,,,,,,,,,,
157,05-11-2020,6.08,340653.44,132.57,99001.46,0.33,7.96,726.68,13736.53,122.55,11031.72,71.82,3905.31,94.9,10834.2,41.32,73.94,8.2,130.33,29.66,24422.52,118.39,5233.8,24.1,672.49,58.19,2049.66,142.55,2289.5,4.67,110.62,,,,,,,,,,,,,,,,,,
158,06-11-2020,6.23,410886.46,137.36,129518.89,0.32,7.3,775.2,14875.48,120.62,10467.96,93.81,3702.93,23.14,2512.01,42.79,75.62,8.45,128.77,27.9,22778.66,120.88,5315.65,23.63,659.13,46.69,1572.67,122.76,1868.82,4.3,102.88,,,,,,,,,,,,,,,,,,
159,07-11-2020,5.27,118637.61,113.58,67719.23,0.32,7.03,780.74,14334.9,121.28,10130.79,84.95,5038.7,62.24,4735.85,45.39,77.77,7.86,114.46,26.04,21155.62,130.51,5841.9,22.28,629.39,32.63,887.29,99.54,1406.62,3.81,82.54,,,,,,,,,,,,,,,,,,
160,08-11-2020,,,13.36,3863.7,0.26,5.16,772.49,11178.77,101.93,5940.04,,,,,43.09,76.44,6.27,74.07,,,118.56,4856.69,18.63,499.6,49.25,1367.7,119.47,1728.36,3.97,66.9,,,,,,,,,,,,,,,,,,
161,09-11-2020,7.15,411694.35,159.1,98539.2,0.35,8.1,748.79,14434.11,130.04,11757.3,90.07,3165.22,46.47,2756.87,40.62,70.38,8.76,145.75,31.68,24294.63,127.68,5679.52,26.8,759.86,78.43,2592.75,176.41,3049.72,4.1,84.22,,,,,,,,,,,,,,,,,,
162,10-11-2020,7.01,409973.07,133.54,108075,0.37,8.31,837.68,15796.87,128.18,11399.98,125.53,5869.33,93.72,11299.05,42.19,73.7,8.65,133.72,34.18,26251.07,132.62,6002.44,26.39,758.29,48.73,1702.5,130.17,2036.28,4.95,96.72,,,,,,,,,,,,,,,,,,
163,11-11-2020,7,328549.98,139.15,105358.6,0.39,8.85,809.79,16033.53,134.25,11537.88,91.99,7469.72,21.41,1972.86,44.38,75.61,9.28,148.45,32.2,25383.24,138.54,6310.75,27.79,810.5,49.38,1659.32,128.35,2130.55,4.17,95.08,,,,,,,,,,,,,,,,,,
164,12-11-2020,7.04,460988.85,144.77,128408.74,0.45,10.54,818.7,16137.97,137.83,11762.48,124.34,8015.67,18.26,1729.14,45.2,74.73,9.3,146.15,31.35,26033.35,146.22,6697.88,31.64,915.93,49.04,1703.51,125.37,2217.33,3.46,82.21,,,,,,,,,,,,,,,,,,
165,13-11-2020,6.5,381366.53,158.26,104142.29,0.48,10.92,793.01,15237.8,135.73,11329.65,159.1,5249.86,25.21,2005.84,44.09,70.71,8.24,135.09,26.11,22223.71,159.49,7105.41,33.56,953,62.44,2251.12,147.82,2814.37,4.46,91.76,,,,,,,,,,,,,,,,,,
166,14-11-2020,,,11.52,4261.22,0.4,8.2,739.7,10494.83,103.86,6309.12,,,,,28.82,50.65,5.76,76.03,,,129.31,5034.75,27.52,693.17,28.37,624.84,82.65,1095.18,3.12,55.06,,,,,,,,,,,,,,,,,,
167,15-11-2020,,,8.53,2582.82,0.22,4.54,663.59,8643.49,83.66,4720.71,,,,,29.33,44.68,6.26,74.86,,,85.65,3108.98,16.44,413.42,34.44,800.46,89.84,1164.83,3.18,64.04,,,,,,,,,,,,,,,,,,
168,16-11-2020,3.06,74861.88,58.69,40083.29,0.33,7.48,725.27,11787.88,102.85,7520.79,160.71,2517.97,62.05,5638.77,37.34,53.76,8.04,107.88,13.02,10497.8,100.82,3966.85,23.67,633.2,32.9,926.45,90.87,1288.29,2.99,66.82,,,,,,,,,,,,,,,,,,
169,17-11-2020,5.75,445473.04,90.49,84940.71,0.39,8.68,762.78,13038.57,110.24,9056.24,102.07,3555.74,19.36,2055.83,39.7,60.31,10.08,165.49,27.16,21189.67,106.58,4439.05,26.5,724.11,85.24,2737.64,173.42,3094.37,5.1,110.61,,,,,,,,,,,,,,,,,,
170,18-11-2020,5.66,345450.69,95.48,75166.8,0.38,8.49,768.4,13252.11,109.41,9044.24,56.2,3682.52,12.29,1831.66,41.58,65.64,10.16,156.58,23.94,19555.3,108.67,4476.57,26.46,697.8,43.84,1320.77,108.52,1700.52,4.37,114.56,,,,,,,,,,,,,,,,,,
171,19-11-2020,5.76,364393.81,75.31,110466,0.37,8.04,751.04,12885.59,109.29,8942.99,50.4,1695.12,28.58,1189.09,42.73,69.37,9.49,154.1,22.83,19673.93,105.37,4272.66,24.94,638.31,43.24,1442.49,106.69,1696.75,4.09,106.41,,,,,,,,,,,,,,,,,,
172,20-11-2020,5.67,367098.79,78.16,81922.21,0.34,7.44,754.39,12391.65,105.36,8476.38,62.46,3403.46,32.39,3421.02,44.02,72.53,8.95,151.81,23.29,19681.11,101.88,4056.93,20.71,531.32,43.22,1345.69,106.71,1670.67,4.14,110.08,,,,,,,,,,,,,,,,,,
173,21-11-2020,4.47,103231.74,52.66,48245,0.3,6.83,725.53,11426.85,98.47,7406.16,58.78,4831.46,32.29,2063.65,45.89,74.16,8.04,116.98,19.71,16613.34,102.1,4085.1,18.67,500.77,22.9,509.02,70.32,831.43,2.39,66.41,,,,,,,,,,,,,,,,,,
174,22-11-2020,,,9.44,3245.81,0.25,5.06,680.9,9239.93,88.28,5201.39,,,,,45.34,74.27,6.36,78.4,,,94.19,3371.4,15.47,390.66,48.66,1180.6,108.14,1538.73,4.01,89.45,,,,,,,,,,,,,,,,,,
175,23-11-2020,6.58,393145.88,88.56,82512.42,0.36,8.21,725.32,13061.32,113.54,9456.66,60.6,1618.94,13.59,2111.77,42.17,69.41,9.37,162.4,25.84,21794.17,103.05,4152.79,21.73,597.39,73.37,2225.04,148.22,2510.59,4.94,118.01,,,,,,,,,,,,,,,,,,
176,24-11-2020,6.36,406333.01,80.94,80953.01,0.37,8.75,663.52,11841.29,109.16,9228.09,38.85,3200.92,10.91,1811.99,42.51,71.92,8.87,144.8,25.83,22013.96,102.57,4129.73,21.37,586.8,42.94,1348.18,104.11,1623.76,4.04,105.06,,,,,,,,,,,,,,,,,,
177,25-11-2020,5.91,430013.9,88.78,91574.48,0.36,8.44,648.03,11564.67,104.57,9033.99,52.79,3293.03,20.77,2386.74,42.87,73.13,8.02,141.44,22.33,19334.16,101.75,4061.21,20.08,543.5,44.25,1326.75,109.86,1683.64,4.03,104.01,,,,,,,,,,,,,,,,,,
178,26-11-2020,4.46,376936.9,73.48,92892.47,0.33,7.93,669.09,11676.5,102,8376.49,59.73,3866.94,24.02,1921.39,41.78,72.06,7.97,145.91,16.86,15722.57,90.07,3590.24,18.66,514.69,41.34,1429.38,98.84,1544.45,2.89,73.87,,,,,,,,,,,,,,,,,,
179,27-11-2020,7.89,620878.55,152.52,155237.5,0.34,8.14,729.96,13687.62,114.19,10292.88,110.46,9657.64,19.4,1656.34,41.7,70.9,8.11,139.57,25.75,22348.16,103.84,4252.21,19.21,540.49,43.28,1298.5,107.71,1658.17,3.74,82.89,,,,,,,,,,,,,,,,,,
180,28-11-2020,,,20.84,10959.49,0.4,9.54,679.99,11982.57,107.75,8537.81,,,,,45.63,76.32,6.77,97.24,,,108.29,4515.37,19.84,575.85,33.83,855.76,89.84,1258.98,3.47,78.29,,,,,,,,,,,,,,,,,,
181,29-11-2020,,,11.57,3878.08,0.28,5.92,641.01,9651.97,94.46,5863.94,,,,,44.44,76.21,5.23,61.89,,,91.82,3414.56,14.09,375.86,39.1,958.3,94.35,1296.35,3.31,74.93,,,,,,,,,,,,,,,,,,
182,30-11-2020,3.54,93373.62,136.87,86608.92,0.38,8.63,691.16,13785.63,118.6,10792.05,93.99,2978.98,53.26,2876.62,42.28,71.45,7.35,116.29,13.06,10847.66,101.31,4216.56,18.58,526.73,29.46,907.26,85.33,1238.45,2.55,72.8,,,,,,,,,,,,,,,,,,
183,01-12-2020,7.56,560688.86,210.99,134243.35,0.32,9.13,716.24,15048.41,127.95,12382.15,82.3,5941.29,19.8,2886.1,42.38,73.4,8.35,136.1,38.1,32625.93,119.44,5452.13,23.14,731.12,87.1,2757.14,182.05,3230.8,5.03,111.06,,,,,,,,,,,,,,,,,,
184,02-12-2020,6.76,486971.88,148.67,108489.76,0.26,8.04,692.08,14400.62,116.74,10736.98,74.97,3033.98,69.15,4162.04,42.92,73.72,8.12,119.21,33.14,28505.11,126.72,5837.07,22.52,700.52,44.67,1461.67,117.63,1827.23,4.49,110.45,,,,,,,,,,,,,,,,,,
